ID,CREDITSTATUS,AGE,GENDER,CAMPAIGN,OWNCAR,OWNPROPERTY,CHILDRENCOUNT,FAMSIZE,INCOMETOTAL,INCOMETYPE,EDUCATIONLEVEL,MARITALSTATUS,HOUSINGTYPE,MOBILE,EMAIL,OCCUPATION
5095472,C,35,F,2,Y,Y,1,3,360000,Commercial associate,Incomplete higher,Married,House / apartment,Y,N,Laborers
5095474,0,51,F,2,N,Y,0,2,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5095479,X,28,F,10,N,Y,0,2,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5095488,C,52,F,0,N,Y,1,2,157500,Commercial associate,Secondary / secondary special,Separated,House / apartment,Y,N,Laborers
5095495,X,35,F,2,N,Y,0,2,337500,State servant,Higher education,Married,House / apartment,Y,N,Core staff
5095496,X,60,F,1,N,Y,0,2,337500,State servant,Higher education,Married,House / apartment,Y,N,Core staff
5095497,X,36,F,3,N,Y,0,2,337500,State servant,Higher education,Married,House / apartment,Y,N,Core staff
5095507,C,56,F,6,N,Y,0,2,157500,Working,Higher education,Married,House / apartment,Y,N,Managers
5095512,C,27,M,0,Y,Y,0,2,297000,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5095516,C,36,M,2,Y,Y,0,2,297000,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5095552,C,31,F,1,N,N,0,2,76500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5095555,C,56,F,11,N,N,0,2,76500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5095570,C,46,F,3,N,N,0,2,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Laborers
5095586,X,31,F,5,N,N,0,2,270000,Working,Incomplete higher,Civil marriage,House / apartment,Y,Y,Medicine staff
5095608,C,52,M,0,N,N,1,3,202500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5095617,C,54,M,0,N,N,1,3,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5095623,0,53,F,1,N,N,1,3,81000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5095635,0,58,M,5,Y,N,1,3,180000,Working,Higher education,Married,House / apartment,Y,N,Drivers
5095643,X,44,F,0,N,N,1,3,180000,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,Y,N,Sales staff
5095653,X,33,M,1,N,N,0,1,157500,Working,Higher education,Single / not married,House / apartment,Y,N,Core staff
5095662,0,30,M,3,N,N,0,2,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5095679,C,51,F,9,N,N,0,2,67500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5095687,X,31,M,3,N,N,2,4,216000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5095688,X,70,M,2,N,N,2,4,216000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5095689,C,47,M,10,N,N,2,4,216000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5095690,X,42,M,1,N,N,2,4,216000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5095691,X,38,M,1,N,N,2,4,216000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5095693,X,33,M,0,N,N,2,4,216000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5095711,0,28,F,2,N,N,0,2,126000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5095717,0,30,F,1,N,N,0,2,130500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5095721,0,51,M,2,Y,N,1,3,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5095728,0,73,M,0,Y,N,1,3,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5095729,0,32,M,0,Y,N,1,3,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5095730,0,47,M,3,Y,N,1,3,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5095734,X,24,M,1,Y,N,2,4,178200,Working,Higher education,Married,House / apartment,Y,N,Core staff
5095735,C,47,M,0,N,N,0,2,405000,Commercial associate,Higher education,Married,House / apartment,Y,N,Managers
5095758,0,34,F,3,N,N,0,2,157500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Y,N,
5095769,X,32,F,2,Y,N,0,1,225000,Working,Secondary / secondary special,Widow,House / apartment,Y,N,Sales staff
5095770,X,38,F,49,Y,N,0,1,225000,Working,Secondary / secondary special,Widow,House / apartment,Y,N,Sales staff
5095773,C,35,F,2,N,N,0,1,139500,Commercial associate,Higher education,Single / not married,House / apartment,Y,N,Sales staff
5095783,C,79,F,49,N,N,0,2,175500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5095784,C,33,F,0,N,N,0,2,175500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5095785,C,22,F,2,N,N,0,2,175500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5095789,C,43,M,1,Y,N,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5095803,C,47,M,1,Y,N,1,3,252000,State servant,Higher education,Married,House / apartment,Y,N,High skill tech staff
5095813,X,27,F,3,N,N,2,4,112500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5095818,0,49,F,3,N,N,3,5,112500,Working,Incomplete higher,Married,Municipal apartment,Y,N,Sales staff
5095834,C,30,M,25,N,N,0,2,225000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5095846,C,49,F,2,N,N,0,2,216000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Medicine staff
5095850,C,31,F,8,N,N,0,1,225000,Working,Secondary / secondary special,Widow,House / apartment,Y,N,Accountants
5095863,X,33,F,3,N,N,0,1,225000,Working,Secondary / secondary special,Widow,House / apartment,Y,N,Accountants
5095864,0,33,F,2,N,N,0,1,225000,Working,Secondary / secondary special,Widow,House / apartment,Y,N,Accountants
5095876,C,50,F,1,N,N,0,2,202500,Working,Higher education,Civil marriage,House / apartment,Y,N,Core staff
5095879,C,33,F,2,N,N,1,2,157500,Working,Secondary / secondary special,Widow,House / apartment,Y,N,
5095887,0,37,M,1,Y,N,0,2,103500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5095888,C,53,M,3,Y,N,0,2,103500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5095889,X,41,M,2,Y,N,0,2,103500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5095895,X,55,F,1,N,N,1,3,112500,Commercial associate,Higher education,Married,House / apartment,Y,N,Managers
5095896,0,31,F,0,N,N,1,3,112500,Commercial associate,Higher education,Married,House / apartment,Y,N,Managers
5095902,X,43,F,2,N,N,0,1,135000,State servant,Secondary / secondary special,Single / not married,House / apartment,Y,N,Core staff
5095904,C,37,F,4,N,N,0,1,135000,State servant,Secondary / secondary special,Single / not married,House / apartment,Y,N,Core staff
5095905,C,49,F,0,N,N,0,1,135000,State servant,Secondary / secondary special,Single / not married,House / apartment,Y,N,Core staff
5095923,C,71,F,0,N,N,0,2,76500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5095930,C,33,F,2,N,N,0,2,76500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5095934,C,46,F,0,N,N,0,2,76500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5095937,1,33,M,2,N,N,0,2,157500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5095941,C,21,F,2,Y,N,0,2,202500,Working,Higher education,Married,House / apartment,Y,N,Managers
5095948,C,26,F,0,N,N,2,4,193500,Working,Higher education,Married,With parents,Y,N,
5095950,C,49,F,1,N,N,2,4,193500,Working,Higher education,Married,With parents,Y,N,
5095958,C,47,F,2,N,N,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5095962,0,43,F,3,N,N,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5095966,0,49,F,1,N,N,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5095967,X,31,F,1,N,N,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5095972,X,37,F,3,Y,N,0,2,225000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,Y,N,High skill tech staff
5095973,X,33,F,4,Y,N,0,2,225000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,Y,N,High skill tech staff
5095977,X,51,F,2,Y,N,0,2,225000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,Y,N,High skill tech staff
5095979,C,48,F,2,Y,N,0,2,225000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,Y,N,High skill tech staff
5095981,X,19,F,49,Y,N,0,2,225000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,Y,N,High skill tech staff
5095985,C,42,F,2,N,N,0,2,180000,Working,Higher education,Married,House / apartment,Y,N,Sales staff
5095987,C,32,M,4,N,N,0,2,121500,Working,Incomplete higher,Married,House / apartment,Y,N,Laborers
5095990,0,59,M,1,N,N,0,2,157500,Commercial associate,Higher education,Married,House / apartment,Y,N,Managers
5095991,C,30,M,1,Y,N,0,2,234000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5096001,X,51,M,3,N,N,1,3,270000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5096002,X,31,M,0,N,N,1,3,270000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5096009,C,50,M,2,N,N,1,3,270000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5096012,C,52,M,2,N,N,1,3,270000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5096017,C,31,F,5,Y,N,1,2,225000,Working,Secondary / secondary special,Separated,House / apartment,Y,N,Managers
5096029,C,31,F,3,Y,N,1,2,135000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,Laborers
5096036,C,23,F,2,N,N,0,2,202500,Working,Higher education,Married,Municipal apartment,Y,N,Security staff
5096038,X,53,F,3,N,N,0,2,202500,Working,Higher education,Married,Municipal apartment,Y,N,Security staff
5096043,C,56,F,14,N,N,0,2,112500,Working,Secondary / secondary special,Married,With parents,Y,N,
5096047,C,43,F,0,N,N,0,2,225000,Pensioner,Higher education,Married,House / apartment,Y,Y,
5096049,C,38,F,1,N,N,0,2,225000,Pensioner,Higher education,Married,House / apartment,Y,Y,
5096063,C,45,F,1,N,N,2,4,73350,Working,Secondary / secondary special,Married,House / apartment,Y,N,Medicine staff
5096065,C,28,F,4,N,N,2,4,73350,Working,Secondary / secondary special,Married,House / apartment,Y,N,Medicine staff
5096068,C,41,F,2,Y,N,0,2,180000,Working,Higher education,Married,House / apartment,Y,Y,Core staff
5096074,C,36,M,1,N,N,1,3,207000,State servant,Higher education,Married,Office apartment,Y,N,Core staff
5096079,0,41,M,1,N,N,1,3,207000,State servant,Higher education,Married,Office apartment,Y,N,Core staff
5096093,C,27,F,1,N,N,1,3,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Accountants
5096106,0,53,F,0,Y,N,2,4,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Sales staff
5096108,0,22,F,34,Y,N,2,4,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Sales staff
5096110,0,31,F,0,Y,N,2,4,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Sales staff
5096120,C,44,F,3,N,N,1,2,157500,Working,Higher education,Single / not married,House / apartment,Y,N,Accountants
5096135,C,42,M,3,N,N,1,3,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5096137,0,30,M,5,N,N,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5096150,0,29,F,5,N,N,0,1,180000,Working,Secondary / secondary special,Single / not married,With parents,Y,N,Sales staff
5096156,C,40,F,0,Y,N,1,3,450000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Y,N,
5096167,C,23,F,0,N,N,0,2,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,High skill tech staff
5096168,C,42,F,0,N,N,0,2,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,High skill tech staff
5096170,1,35,F,2,N,N,0,2,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,High skill tech staff
5096172,X,30,F,2,N,N,0,2,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,High skill tech staff
5096173,0,46,M,3,N,N,0,1,225000,State servant,Higher education,Single / not married,With parents,Y,N,Core staff
5096184,C,27,F,1,N,N,0,2,153000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Security staff
5096192,X,38,M,1,N,N,0,2,360000,Commercial associate,Higher education,Married,House / apartment,Y,N,
5096212,C,37,M,0,N,N,0,2,81000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Low-skill Laborers
5096223,0,50,F,1,N,N,1,3,63000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5096226,C,38,F,2,N,N,0,2,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5096228,C,51,F,0,N,N,0,2,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5096233,C,43,F,4,N,N,0,2,117000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Medicine staff
5096237,0,30,F,4,N,N,0,2,117000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Medicine staff
5096242,X,22,F,1,N,N,0,2,117000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Medicine staff
5096253,X,32,M,0,N,N,2,4,247500,Working,Secondary / secondary special,Married,Office apartment,Y,N,Laborers
5096263,C,26,F,2,N,N,1,3,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5096270,C,23,M,6,N,N,0,1,265500,Working,Higher education,Single / not married,House / apartment,Y,N,Laborers
5096278,C,26,F,3,N,N,0,1,360000,Commercial associate,Higher education,Separated,House / apartment,Y,N,
5096281,C,30,F,0,N,N,0,1,360000,Commercial associate,Higher education,Separated,House / apartment,Y,N,
5096283,C,55,M,4,Y,N,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Security staff
5096301,C,52,F,1,N,N,1,3,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,High skill tech staff
5096302,X,34,F,1,N,N,1,3,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,High skill tech staff
5096306,X,38,F,4,N,N,1,3,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,High skill tech staff
5096312,0,34,F,1,Y,N,0,2,81000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,Y,N,Laborers
5096318,0,53,M,2,Y,N,0,1,270000,Commercial associate,Higher education,Single / not married,House / apartment,Y,N,Core staff
5096322,C,39,F,2,Y,N,0,1,162000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5096331,X,43,F,0,N,N,0,2,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Laborers
5096344,C,40,F,0,N,N,0,2,112500,Working,Secondary / secondary special,Married,Municipal apartment,Y,N,Laborers
5096349,C,27,M,2,Y,N,0,2,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5096352,C,27,M,1,Y,N,0,2,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5096375,C,39,F,1,Y,N,0,2,207000,Working,Higher education,Married,House / apartment,Y,N,HR staff
5096386,0,37,M,2,N,N,0,2,112500,Pensioner,Higher education,Married,House / apartment,Y,N,
5096393,C,36,M,7,Y,N,0,1,391500,Commercial associate,Higher education,Single / not married,House / apartment,Y,Y,Managers
5096400,X,53,M,0,Y,N,0,2,405000,Working,Higher education,Married,House / apartment,Y,N,High skill tech staff
5096403,X,36,M,1,Y,N,0,2,405000,Working,Higher education,Married,House / apartment,Y,N,High skill tech staff
5096404,X,31,M,2,Y,N,0,2,405000,Working,Higher education,Married,House / apartment,Y,N,High skill tech staff
5096410,0,56,F,4,Y,N,1,3,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5096414,C,53,F,2,N,N,0,2,76500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5096415,0,51,F,4,N,N,0,2,76500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5096418,C,54,F,0,N,N,0,2,76500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5096424,0,39,M,1,Y,N,0,1,270000,Commercial associate,Higher education,Separated,House / apartment,Y,N,
5096442,X,29,F,0,N,N,0,1,112500,Working,Secondary / secondary special,Separated,House / apartment,Y,N,Security staff
5096445,X,38,F,1,N,N,1,3,144000,Commercial associate,Higher education,Married,House / apartment,Y,N,
5096446,C,33,F,5,N,N,1,3,144000,Commercial associate,Higher education,Married,House / apartment,Y,N,
5096450,C,49,F,0,N,N,1,3,144000,Commercial associate,Higher education,Married,House / apartment,Y,N,
5096456,C,41,F,0,N,N,1,3,144000,Commercial associate,Higher education,Married,House / apartment,Y,N,
5096468,C,53,M,3,Y,N,1,3,450000,Working,Higher education,Married,House / apartment,Y,N,Managers
5096470,C,39,M,1,Y,N,1,3,450000,Working,Higher education,Married,House / apartment,Y,N,Managers
5096479,X,51,F,6,N,N,0,2,103500,Working,Higher education,Married,House / apartment,Y,N,
5096491,0,32,F,1,N,N,2,4,103500,Commercial associate,Higher education,Married,House / apartment,Y,N,High skill tech staff
5096492,0,42,F,1,N,N,2,4,103500,Commercial associate,Higher education,Married,House / apartment,Y,N,High skill tech staff
5096494,X,29,F,1,N,N,2,4,103500,Commercial associate,Higher education,Married,House / apartment,Y,N,High skill tech staff
5096497,0,50,F,3,N,N,2,4,103500,Commercial associate,Higher education,Married,House / apartment,Y,N,High skill tech staff
5096500,X,43,F,4,Y,N,1,3,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Cooking staff
